Mots,Effectif,Longueur,Partie
pissenlits,2,10,4
mouvement,1,9,4
figure,5,6,4
l'abstraction,1,13,4
a-t-il,1,6,4
président,4,10,4
ruelles,1,7,4
s'effaçait,1,11,4
soleil,2,6,4
coûte,1,6,4
imbécile,2,9,4
s'arranger,2,10,4
décision,2,9,4
glisser,1,7,4
exaltation,1,10,4
victorieuse,1,11,4
chevelue,1,8,4
cesse,2,5,4
massacre,2,8,4
souscriptions,2,13,4
promené,1,8,4
Avant,3,5,4
j'ai,10,4,4
leva,5,4,4
ensevelis,1,9,4
magasin,1,7,4
branches,5,8,4
succomber,1,9,4
séparation,1,11,4
demandaient,1,11,4
scientifique,1,12,4
ducasse,1,7,4
disait-elle,1,11,4
tournerait,3,10,4
fourneaux,1,9,4
l'ennui,1,7,4
réalisait,1,10,4
permettait,1,10,4
d'argent,1,8,4
ronde,3,5,4
l'orateur,1,9,4
résolution,2,11,4
offert,1,6,4
au-dessus,5,9,4
conversations,1,13,4
desquels,1,8,4
singulière,1,11,4
imposé,1,7,4
d'épaules,2,10,4
abaissaient,1,11,4
mangeât,2,8,4
avons,5,5,4
aborda,1,6,4
Carouble,2,8,4
serrer,3,6,4
amassé,1,7,4
illégale,1,9,4
l'emplissait,2,12,4
rumeur,2,6,4
durement,2,8,4
apporter,4,8,4
étoiles,1,8,4
profil,1,6,4
Cruchot,1,7,4
racheter,1,8,4
s'attabler,1,10,4
s'emplissait,1,12,4
lançait,4,8,4
nécessiter,1,11,4
Pluchart,16,8,4
viens,2,5,4
soûlé,1,7,4
souffrait,2,9,4
refus,1,5,4
place,4,5,4
n'avait,39,7,4
n'avais,1,7,4
retremperaient,1,14,4
Certes,1,6,4
blagueurs,3,9,4
revenue,2,7,4
divisionnaire,1,13,4
Casimir,1,7,4
n'entendait,2,11,4
finira,2,6,4
accorde,1,7,4
luxueuse,1,8,4
N'était-ce,2,11,4
rafraîchiraient,1,16,4
voulant,1,7,4
millions,4,8,4
droite,4,6,4
rentes,1,6,4
valait,1,6,4
demandant,4,9,4
désaccord,1,10,4
acheva,4,6,4
beffroi,2,7,4
Justement,3,9,4
gisait,1,6,4
enclos,1,6,4
trois,27,5,4
arrachés,1,9,4
population,4,10,4
sert,1,4,4
sera,7,4,4
huissiers,1,9,4
sensualité,1,11,4
rend,1,4,4
irrémédiable,1,14,4
répéta,1,8,4
selle,1,5,4
mangeant,1,8,4
montait,4,7,4
fais-toi,1,8,4
ans,21,3,4
tailles,3,7,4
tirage,2,6,4
créature,1,9,4
mourant,4,7,4
s'agitaient,2,11,4
retrouvait,1,10,4
parti,6,5,4
fallu,1,5,4
d'héritière,1,13,4
dès,12,4,4
saoulard,1,8,4
pousser,5,7,4
conciliantes,1,12,4
franche,1,7,4
espoir,5,6,4
trop,22,4,4
trou,5,4,4
trot,1,4,4
Qu'est-ce,1,9,4
d'hypocrite,1,11,4
tremblaient,1,11,4
s'assit,1,7,4
désapprobation,1,15,4
battant,1,7,4
monstrueuse,2,11,4
oblique,1,7,4
entrant,2,7,4
administratif,1,13,4
l'exaspérait,1,13,4
prenant,1,7,4
rôle,3,5,4
L'aigre,1,7,4
Louis,2,5,4
pathétiques,1,12,4
quittait,2,8,4
bousculée,1,10,4
réfléchir,1,11,4
s'essuyait,1,10,4
atteints,1,8,4
Lénore,1,7,4
barbarie,1,8,4
cloutiers,1,9,4
baissez,1,7,4
conservée,1,10,4
meurt-de-faim,2,13,4
l'éloquence,1,12,4
l'industrie,2,11,4
mettait,4,7,4
jeter,4,5,4
casser,3,6,4
distribuer,1,10,4
chaque,15,6,4
salaud,1,6,4
têtes,8,6,4
froides,1,7,4
violâtres,1,10,4
Hennebeau,52,9,4
Monte,1,5,4
halètement,1,11,4
remontaient,2,11,4
Pas-de-Calais,2,13,4
lorsqu'une,2,10,4
échappé,2,9,4
giflaient,1,9,4
sauvage,3,7,4
continuation,5,12,4
devrait,1,7,4
d'épaule,1,9,4
devrais,1,7,4
disparaissaient,1,15,4
engraisses,1,10,4
mesures,1,7,4
coupa,4,5,4
m'être,1,7,4
coupe,1,5,4
sympathie,1,9,4
coups,21,5,4
direction,2,9,4
distinguer,2,10,4
demanderait,1,11,4
geste,18,5,4
soixante,1,8,4
seigneurs,1,9,4
couronne,1,8,4
parfois,3,7,4
bellâtre,1,9,4
rougeur,1,7,4
réussi,1,7,4
paternels,1,9,4
couples,1,7,4
prédit,1,7,4
anciennes,3,9,4
l'abominable,1,12,4
d'organiser,1,11,4
s'interrompit,3,13,4
devoir,6,6,4
II,1,2,4
Sous,1,4,4
chassait,1,8,4
omelette,1,8,4
inventé,1,8,4
avancerait,1,10,4
Il,138,2,4
foyer,2,5,4
flanquait,1,9,4
imaginait,1,9,4
parole,15,6,4
volait,1,6,4
actions,1,7,4
Parle,2,5,4
prêtée,1,8,4
violent,2,7,4
accroupie,1,9,4
sombres,1,7,4
partirait,1,9,4
reprirent,1,9,4
chambertin,1,10,4
répugnance,2,11,4
rose,3,4,4
dissoudre,1,9,4
comprendrez,1,11,4
d'extraction,2,12,4
bloc,1,4,4
réserve,1,8,4
styles,1,6,4
curieux,2,7,4
habita,1,6,4
scrupules,2,9,4
bronziers,1,9,4
fâcha,1,6,4
tante,4,5,4
pantalon,1,8,4
fichât,1,7,4
énumérait,1,11,4
furtivement,1,11,4
finissait,4,9,4
ralenti,1,7,4
s'ouvrait,2,9,4
Elles,1,5,4
mètres,7,7,4
Enfin,20,5,4
N'ai-je,1,7,4
s'élevèrent,1,13,4
verres,1,6,4
verrez,2,6,4
peuple,16,6,4
portes,5,6,4
terrifier,1,9,4
accueil,1,7,4
mêler,2,6,4
calmer,1,6,4
calmes,2,6,4
reçut,1,6,4
finiront,1,8,4
on,134,2,4
n'occupa,1,8,4
oh,1,2,4
ou,10,2,4
ficelle,3,7,4
personnelles,1,12,4
engorgement,1,11,4
instruments,2,11,4
n'eût,1,6,4
troublé,2,8,4
poignées,1,9,4
glacent,1,7,4
Levaque,21,7,4
secouaient,1,10,4
traversé,1,9,4
immense,1,7,4
frappait,1,8,4
légitime,1,9,4
celui,3,5,4
envoyer,2,7,4
remuement,1,9,4
délaissé,1,10,4
méchants,1,9,4
cédez-vous,1,11,4
ébranler,1,9,4
cabinet,5,7,4
Eperdument,2,10,4
fumée,1,6,4
coupant,1,7,4
veux-tu,1,7,4
exaltait,1,8,4
tâché,1,7,4
extermination,1,13,4
attouchement,1,12,4
maintien,2,8,4
commençait,3,11,4
Régie,7,6,4
réelle,1,7,4
marcherait,1,10,4
amours,1,6,4
promesses,1,9,4
dégoûtantes,1,13,4
volontiers,3,10,4
oublier,1,7,4
discours,7,8,4
incapables,1,10,4
richesse,2,8,4
finale,1,6,4
calmait,1,7,4
voleuse,1,7,4
mesurait,1,8,4
retomba,4,7,4
aiguës,1,7,4
spoliation,1,10,4
fermant,1,7,4
séparait,1,9,4
entrèrent,1,10,4
échappée,1,10,4
Mouquet,15,7,4
peser,1,5,4
dise,2,4,4
éclat,2,6,4
paliers,2,7,4
souffrance,5,10,4
bouteille-là,1,13,4
l'embarcadère,1,14,4
s'amusaient,1,11,4
sont,13,4,4
générateurs,1,13,4
racines,1,7,4
liard,1,5,4
musculeuses,1,11,4
légèreté,1,11,4
circulait,2,9,4
localités,1,10,4
programme,5,9,4
Bakounine,1,9,4
tel,1,3,4
confiaient,1,10,4
régner,1,7,4
guérison,1,9,4
reins,3,5,4
s'instruire,2,11,4
invention,1,9,4
désormais,2,10,4
obligé,3,7,4
tes,1,3,4
dehors,6,6,4
liqueurs,1,8,4
voûte,1,6,4
sut,1,3,4
sur,141,3,4
grondantes,1,10,4
désert,3,7,4
racine,1,6,4
donnez,1,6,4
s'interrompre,1,13,4
précautions,1,12,4
Estelle,4,7,4
serrées,2,8,4
l'importance,1,12,4
torturait,1,9,4
Tenir,1,5,4
découragement,1,14,4
verre,2,5,4
poche,3,5,4
exaspération,1,13,4
chère,2,6,4
demie,2,5,4
vivement,4,8,4
s'employait,1,11,4
solitude,1,8,4
hallucinés,1,11,4
mystères,1,9,4
s'expliqua,1,10,4
guipures,2,8,4
d'expérience,1,13,4
écrasement,1,11,4
affamée,1,8,4
éclaté,2,8,4
scélérate,1,11,4
misérables,6,11,4
prochain,1,8,4
odeur,4,5,4
affamés,2,8,4
d'autel,1,7,4
tardive,2,7,4
puisqu'il,1,9,4
consterné,1,10,4
exigence,1,8,4
représenté,1,12,4
traîtrises,1,11,4
sectaires,1,9,4
joignirent,1,10,4
vraie,2,5,4
vrais,1,5,4
hurlante,1,8,4
foutus,1,6,4
vagues,3,6,4
enfant,5,6,4
craquer,1,7,4
l'entêtement,1,13,4
brèves,1,7,4
Nord,1,4,4
quitté,3,7,4
Peut-être,4,10,4
cours,1,5,4
court,1,5,4
couru,1,5,4
laissés,1,8,4
rigoler,2,7,4
l'arrondissement,1,16,4
deuil,2,5,4
Sois,1,4,4
produit,1,7,4
au-delà,3,8,4
réjouirent,1,11,4
grands,7,6,4
avoua,1,5,4
resterons,1,9,4
culte,2,5,4
s'achèverait,1,13,4
profiter,1,8,4
soies,2,5,4
s'étonnèrent,1,14,4
soldats,4,7,4
regardait,12,9,4
mission,1,7,4
était-ce,1,9,4
plaignait,1,9,4
pressé,1,7,4
absorbés,1,9,4
intérêts,2,10,4
l'intérêt,1,11,4
Lerenard,1,8,4
huîtres,1,8,4
soucis,1,6,4
maisons,2,7,4
idéale,1,7,4
d'aplomb,1,8,4
bout,13,4,4
menaça,2,7,4
reculait,1,8,4
monté,1,6,4
recommençaient,1,15,4
laissant,2,8,4
compris,1,7,4
dégrafée,1,10,4
l'attendrissait,1,15,4
quinzaine,4,9,4
ressembler,1,10,4
Mort,2,4,4
organiser,1,9,4
rirent,1,6,4
proposait,1,9,4
lointaines,1,10,4
réalisât,1,10,4
étalages,1,9,4
j'en,3,4,4
empoisonner,1,11,4
amical,1,6,4
nuisibles,1,9,4
Désir,9,6,4
monotone,2,8,4
s'entêteraient,1,15,4
attendant,3,9,4
frangés,1,8,4
détruire,4,9,4
bourgeoisie,2,11,4
sèche,1,6,4
d'aise,2,6,4
entamaient,1,10,4
immobiles,4,9,4
l'épouser,1,10,4
Lorsque,8,7,4
embêtements,1,12,4
gênait,1,7,4
blanc,2,5,4
passer,3,6,4
brouillés,1,10,4
s'aimer,1,7,4
isolés,1,7,4
l'emploi,1,8,4
bouche,9,6,4
présiderait,1,12,4
galeux,1,6,4
surveiller,1,10,4
double,1,6,4
instruction,1,11,4
dans,216,4,4
méprisant,1,10,4
l'abattage,2,10,4
l'exterminateur,1,15,4
curé,3,5,4
Pierron,14,7,4
désastreuses,1,13,4
vagabondage,1,11,4
âge,2,4,4
frotter,1,7,4
maison,10,6,4
pardonner,1,9,4
soulageait,1,10,4
attendit,1,8,4
pillage,3,7,4
Voyant,1,6,4
cigarette,2,9,4
Grégoire,21,9,4
amas,1,4,4
louche,1,6,4
n'obtiendrez,1,12,4
ramasse-t-il,1,12,4
Londres,2,7,4
présent,4,8,4
fond,21,4,4
ventilateur,1,11,4
font,1,4,4
souhaiter,1,9,4
Ensuite,5,7,4
Je,25,2,4
femelle,1,7,4
d'ordre,3,7,4
Amérique,1,9,4
dévouement,1,11,4
forcée,3,7,4
échelons,2,9,4
cruches,1,7,4
voisines,4,8,4
douzaine,1,8,4
guère,6,6,4
mieux,18,5,4
soulage,1,7,4
Cérès,1,7,4
l'autre,22,7,4
circonstances,1,13,4
tourner,5,7,4
va-et-vient,1,11,4
réveillent,1,11,4
précisément,1,13,4
cocher,2,6,4
intelligence,1,12,4
tarissait,1,9,4
dédaigneuse,1,12,4
matin,16,5,4
Maugrétout,1,11,4
tombée,4,7,4
nommé,2,6,4
retournaient,1,12,4
vont,4,4,4
mouches,2,7,4
raconter,1,8,4
femmes,17,6,4
déserte,1,8,4
étouffa,1,8,4
rasés,1,6,4
étouffe,1,8,4
opposition,1,10,4
franchise,1,9,4
l'humidité,1,11,4
vengeresse,1,10,4
empêché,1,9,4
énervé,1,8,4
chaude,1,6,4
épicerie,1,9,4
neuve,1,5,4
Brusquement,5,11,4
partage,2,7,4
produisaient,1,12,4
réponse,5,8,4
servait,4,7,4
d'éther,1,8,4
moins,18,5,4
sûrement,1,9,4
pu,7,2,4
duc,1,3,4
révoltés,1,10,4
lapine,5,6,4
dur,4,3,4
dut,9,3,4
entamés,1,8,4
l'adhésion,2,11,4
obéissaient,1,12,4
interrogeant,1,12,4
Songez,1,6,4
marche,2,6,4
héréditaires,1,14,4
planta,1,6,4
barricade,1,9,4
général,1,9,4
Chamblay,1,8,4
travaille,5,9,4
acharner,1,8,4
gravité,1,8,4
logiquement,1,11,4
chaussures,1,10,4
choler,2,6,4
réguliers,1,10,4
cinquantaine,1,12,4
reparut,3,7,4
râlait,1,7,4
préoccupation,1,14,4
Jusqu'à,1,8,4
privée,3,7,4
arriver,3,7,4
puisqu'on,5,9,4
Ils,16,3,4
dompter,1,7,4
bourgeois,9,9,4
solide,3,6,4
décampa,1,8,4
rappelait,2,9,4
contenté,2,9,4
vendue,2,6,4
propos,1,6,4
bataille,4,8,4
gagnait,3,7,4
vidé,1,5,4
élocution,1,10,4
dix-septième,1,13,4
s'épuisait,2,11,4
humaine,1,7,4
questions,3,9,4
cabaret,3,7,4
Filer,1,5,4
politesse,1,9,4
illusions,1,9,4
capricieux,1,10,4
départ,2,7,4
plateau,2,7,4
l'histoire,2,10,4
monstre,1,7,4
ceux-là,2,8,4
soutenaient,1,11,4
amendes,1,7,4
uniquement,3,10,4
renversée,1,10,4
rencontrèrent,1,14,4
Même,1,5,4
cadavres,1,8,4
frottait,1,8,4
cheval,4,6,4
aggravation,1,11,4
ignora,1,6,4
campagne,4,8,4
province,5,8,4
l'idée,16,7,4
étant,1,6,4
surpris,3,7,4
bière,3,6,4
luxe,8,4,4
Vous,15,4,4
rien,36,4,4
Legoujeux,2,9,4
s'écria-t-il,1,13,4
tendu,2,5,4
forêt,15,6,4
désolation,1,11,4
affaissement,1,12,4
amusait,2,7,4
d'inquiétude,4,13,4
savoir,8,6,4
exemple,4,7,4
l'emportement,1,13,4
rassurait,1,9,4
rangs,1,5,4
d'en,7,4,4
pauvres,7,7,4
furieusement,1,12,4
estime-toi,1,10,4
abusait,1,7,4
D'autres,3,8,4
digérées,1,10,4
l'atteindre,1,11,4
gaver,1,5,4
fourra,1,6,4
Dieu,16,4,4
canal,4,5,4
tâtons,1,7,4
répliqua,1,9,4
barrant,1,7,4
désobéir,2,10,4
question,4,8,4
long,10,4,4
devenus,3,7,4
d'idées,1,8,4
sonne,1,5,4
filer,4,5,4
pariait,1,7,4
pêche,1,6,4
lâcher,4,7,4
lâches,5,7,4
semoule,1,7,4
rencontrait,3,11,4
s'écoutait,1,11,4
soulagée,1,9,4
entamait,1,8,4
sacristie,1,9,4
détruite,1,9,4
chargées,1,9,4
redressé,1,9,4
tic-tac,1,7,4
groupes,2,7,4
verras,1,6,4
s'écoulaient,1,13,4
pût,4,4,4
ferment,1,7,4
piétinante,1,11,4
adhéreront,1,11,4
compagnie,2,9,4
auront,1,6,4
l'entreprise,1,12,4
gesticulant,1,11,4
déchola,2,8,4
Tonnerre,1,8,4
d'injustice,1,11,4
fendu,1,5,4
débonnaire,1,11,4
terrifié,1,9,4
remit,2,5,4
travaillait,2,11,4
mardi,2,5,4
oublieux,2,8,4
régnait,1,8,4
oubliée,1,8,4
unes,1,4,4
myrtilles,1,9,4
tisane,1,6,4
jusqu'au,7,8,4
l'exigeait,1,10,4
bâtissait,1,10,4
examinait,1,9,4
étrangla,1,9,4
talons,3,6,4
économies,2,10,4
haussement,1,10,4
crois,1,5,4
frisson,1,7,4
tentures,2,8,4
rentrera,1,8,4
rires,4,5,4
cas,5,3,4
obstrué,2,8,4
Plutôt,1,7,4
gouailleuse,2,11,4
pénétraient,1,13,4
seraient,1,8,4
décombres,1,10,4
concessions,3,11,4
aggravé,1,8,4
poussa,1,6,4
crépuscule,7,11,4
pousse,1,6,4
capital,6,7,4
menteuse,1,8,4
surveillants,1,12,4
chose,10,5,4
meringuée,1,10,4
moquaient,1,9,4
scrofule,1,8,4
convaincu,2,9,4
mises,1,5,4
jurèrent,1,9,4
Hardi,1,5,4
commissaire,5,11,4
larges,1,6,4
grandes,3,7,4
n'ont,2,5,4
plaisante,1,9,4
défiler,1,8,4
occupée,1,8,4
confession,3,10,4
effrayer,1,8,4
occupés,1,8,4
Tiens,6,5,4
envahi,1,6,4
hochement,2,9,4
noyée,1,6,4
saleté,1,7,4
tombaient,2,9,4
ramena,1,6,4
s'étonnait,1,11,4
feu,21,3,4
fer,5,3,4
dévorant,1,9,4
sort,4,4,4
largeur,1,7,4
abandonnant,2,11,4
hein,2,4,4
finirait,1,8,4
cholant,1,7,4
coupèrent,1,10,4
tendue,3,6,4
tas,7,3,4
Parti,1,5,4
longuement,1,10,4
inaccessible,1,12,4
sortaient,2,9,4
mineurs,31,7,4
usait,1,5,4
six,7,3,4
soir-là,2,8,4
s'approcha,1,10,4
tension,1,7,4
bouillantes,1,11,4
devançant,1,10,4
avançait-il,1,12,4
mépriser,1,9,4
volent,1,6,4
revoyaient,1,10,4
renchérit,1,10,4
hochant,1,7,4
l'indignation,1,13,4
tirait,4,6,4
timide,1,6,4
d'inconscience,1,14,4
supplication,1,12,4
luire,1,5,4
avances,1,7,4
crédences,1,10,4
voyez,1,5,4
ordre,3,5,4
abandonnaient,1,13,4
tyrans,1,6,4
suffoquait,1,10,4
mendiant,1,8,4
ricaner,3,7,4
fossés,1,7,4
sachant,2,7,4
invitations,1,11,4
ambition,2,8,4
devez,1,5,4
vinrent,1,7,4
anéantissement,1,15,4
bille,1,5,4
dirai,1,5,4
rayonnant,1,9,4
diras,1,5,4
professionnelle,1,15,4
théorie,1,8,4
oui,12,3,4
d'enfoncer,1,10,4
89,1,2,4
gonflait,1,8,4
traité,2,7,4
sentiment,1,9,4
depuis,37,6,4
Pierronne,6,9,4
arrivait,5,8,4
froideur,1,8,4
acclamer,1,8,4
l'herbe,1,7,4
évitait,1,8,4
osé,1,4,4
tyrannie,1,8,4
nuit,15,4,4
où,63,3,4
département,1,12,4
pendant,22,7,4
tenant,2,6,4
phrases,10,7,4
ouvrez,1,6,4
Seules,2,6,4
confessait,2,10,4
fraternité,2,11,4
conversation,3,12,4
distribueront,1,13,4
l'ai,3,4,4
complète,2,9,4
défauts,1,8,4
s'échauffait,1,13,4
fluxion,1,7,4
étala,1,6,4
bonnes,3,6,4
ses,89,3,4
bois,19,4,4
Tant,2,4,4
l'écroulement,1,14,4
amener,1,6,4
caraco,1,6,4
Bientôt,2,8,4
mer,1,3,4
regarda,3,7,4
bouleversé,1,11,4
d'avouer,1,8,4
reparaissaient,1,14,4
étouffé,1,9,4
regards,5,7,4
d'ouvrier,1,9,4
faillirent,2,10,4
blanchissait,1,12,4
tremblante,2,10,4
riches,1,6,4
derniers,3,8,4
pleuvaient,1,10,4
l'amènes,1,9,4
encore,58,6,4
offrir,2,6,4
salarié,1,8,4
ramasser,2,8,4
désespéré,5,12,4
faut,12,4,4
s'emparer,1,9,4
chiures,2,7,4
repousseraient,1,14,4
angle,2,5,4
leçon,2,6,4
l'oignon,1,8,4
mangeront,1,9,4
renvoyé,1,8,4
seront,1,6,4
divers,1,6,4
serons,1,6,4
centre,2,6,4
houille,6,7,4
mépris,4,7,4
d'amélioration,1,15,4
prétendue,1,10,4
lutte,4,5,4
d'adresse,1,9,4
galopant,2,8,4
fier,2,4,4
absorbé,3,8,4
querelles,1,9,4
dent,1,4,4
pipe,1,4,4
parut,5,5,4
statuts,1,7,4
arrêta,2,7,4
enfonçait,1,10,4
manquerait,1,10,4
n'osèrent,1,10,4
froid,14,5,4
tarif,4,5,4
connaître,3,10,4
durant,2,6,4
soyez,2,5,4
cacha,1,5,4
rendre,7,6,4
gaie,1,4,4
puissions,1,9,4
reconstruisait,1,14,4
Rappelez-vous,1,13,4
cube,1,4,4
l'épaules,1,10,4
secours,6,7,4
malaise,6,7,4
donné,6,6,4
assiette,1,8,4
évanouissement,1,15,4
partie,14,6,4
juron,1,5,4
partir,6,6,4
canard,1,6,4
embrassé,1,9,4
partit,2,6,4
baisser,1,7,4
d'aérage,1,9,4
m'étonne,2,9,4
étendue,1,8,4
courut,1,6,4
faibles,2,7,4
réveilla,1,9,4
closes,2,6,4
puisqu'elles,1,12,4
L'idée,4,7,4
chemin,4,6,4
abattu,2,6,4
perdreaux,1,9,4
copieux,1,7,4
Maman,2,5,4
prévenant,1,10,4
s'échappaient,1,14,4
effarées,1,9,4
hésita,2,7,4
certaines,2,9,4
passerelles,1,11,4
tendues,1,7,4
tiers,3,5,4
viande,2,6,4
soûlards,1,9,4
veiller,2,7,4
grain,1,5,4
agita,1,5,4
serraient,3,9,4
sifflé,1,7,4
tressaillit,2,11,4
trouvée,1,8,4
table,23,5,4
entassé,1,8,4
Viens-tu,1,8,4
suppliait,1,9,4
vit,5,3,4
Chacun,1,6,4
entend,2,6,4
celui-là,1,9,4
remmena,1,7,4
nouveautés,1,11,4
polissonnes,1,11,4
injustices,1,10,4
exprima,1,7,4
larmes,5,6,4
gelées,3,7,4
autoritaire,1,11,4
d'enfant,2,8,4
cesser,2,6,4
coûterait,1,10,4
riche,4,5,4
société,4,9,4
espéra,1,7,4
s'alourdissait,2,14,4
empiré,1,7,4
renfonçant,1,11,4
béante,1,7,4
partout,1,7,4
définitivement,2,15,4
cuisson,1,7,4
espérant,1,9,4
sèches,1,7,4
souhaitait,1,10,4
d'allonger,1,10,4
grandeur,2,8,4
cinq,15,4,4
l'optimisme,1,11,4
accompagnait,1,12,4
suivie,2,6,4
avalait,2,7,4
connaissent,1,11,4
suivit,3,6,4
premiers,11,8,4
brumes,1,6,4
filant,1,6,4
bandes,1,6,4
appelés,1,8,4
l'ananas,1,8,4
prudemment,1,10,4
Entends-tu,1,10,4
crier,1,5,4
rouvrit,1,7,4
querelle,2,8,4
mûre,2,5,4
d'instruction,1,13,4
verrait,4,7,4
janvier,1,7,4
j'attends,1,9,4
triompheraient,1,14,4
usage,1,5,4
provisions,1,10,4
voyaient,2,8,4
collés,1,7,4
géants,1,7,4
prévoyance,5,11,4
géante,1,7,4
l'empêchait,1,12,4
ferai,1,5,4
l'association,1,13,4
parquait,1,8,4
bâtiments,3,10,4
j'y,2,3,4
déboucha,1,9,4
socialiste,2,10,4
exténué,1,9,4
domestique,7,10,4
rentrait,6,8,4
Sur,2,3,4
pourrions,1,9,4
Grand-Combe,1,11,4
mines,6,5,4
nord-est,2,8,4
impersonnel,1,11,4
morceau,3,7,4
trous,1,5,4
glacial,1,7,4
l'hiver,1,7,4
rare,1,4,4
théories,2,9,4
réservés,1,10,4
injuste,1,7,4
expliquerions,1,13,4
retournée,1,10,4
pourtant,8,8,4
par-dessus,1,10,4
champ,5,5,4
genièvre,5,9,4
chaudes,2,7,4
sabre,1,5,4
frappé,1,7,4
tentation,1,9,4
meurtri,1,7,4
vas,2,3,4
s'enfermaient,1,13,4
kilogrammes,1,11,4
emplissant,1,10,4
blâmé,1,7,4
marier,1,6,4
accepté,4,8,4
promenait,1,9,4
pâles,3,6,4
tiédeur,2,8,4
hautes,4,6,4
économique,1,11,4
courant,3,7,4
jusque-là,1,10,4
boitait,1,7,4
roulé,2,6,4
cavalerie,1,9,4
paiera,1,6,4
n'avons,1,7,4
atterré,1,8,4
commencement,1,12,4
là,25,3,4
L'ouragan,1,9,4
prochaine,1,9,4
